EmployeeID,Department,JobRole,JobLevel,Age,Gender,SystemName,AccessLevel,JML_Status,Attrition,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel,OverTime,PerformanceRating,TotalWorkingYears,TrainingTimesLastYear,RiskScore,RiskLevel
EMP0315,Research & Development,Research Scientist,1,29,Male,SAP,Write,Leaver,Yes,4,3,0,1,Travel_Rarely,Yes,3,4,3,80,Critical
EMP0315,Research & Development,Research Scientist,1,29,Male,SharePoint,Write,Leaver,Yes,4,3,0,1,Travel_Rarely,Yes,3,4,3,80,Critical
EMP0315,Research & Development,Research Scientist,1,29,Male,ServiceNow,Write,Leaver,Yes,4,3,0,1,Travel_Rarely,Yes,3,4,3,80,Critical
EMP0315,Research & Development,Research Scientist,1,29,Male,Lab Systems,Write,Leaver,Yes,4,3,0,1,Travel_Rarely,Yes,3,4,3,80,Critical
EMP0325,Research & Development,Laboratory Technician,1,33,Male,Active Directory,Read,Leaver,Yes,5,4,0,4,Travel_Rarely,Yes,3,8,2,60,High
EMP0325,Research & Development,Laboratory Technician,1,33,Male,SAP,Read,Leaver,Yes,5,4,0,4,Travel_Rarely,Yes,3,8,2,60,High
EMP0325,Research & Development,Laboratory Technician,1,33,Male,SharePoint,Read,Leaver,Yes,5,4,0,4,Travel_Rarely,Yes,3,8,2,60,High
EMP0325,Research & Development,Laboratory Technician,1,33,Male,ServiceNow,Read,Leaver,Yes,5,4,0,4,Travel_Rarely,Yes,3,8,2,60,High
EMP0325,Research & Development,Laboratory Technician,1,33,Male,Lab Systems,Read,Leaver,Yes,5,4,0,4,Travel_Rarely,Yes,3,8,2,60,High
EMP0328,Research & Development,Laboratory Technician,1,33,Female,Active Directory,Read,Leaver,Yes,9,7,1,7,Travel_Rarely,No,4,13,3,60,High
EMP0328,Research & Development,Laboratory Technician,1,33,Female,SAP,Read,Leaver,Yes,9,7,1,7,Travel_Rarely,No,4,13,3,60,High
EMP0328,Research & Development,Laboratory Technician,1,33,Female,SharePoint,Read,Leaver,Yes,9,7,1,7,Travel_Rarely,No,4,13,3,60,High
EMP0328,Research & Development,Laboratory Technician,1,33,Female,ServiceNow,Read,Leaver,Yes,9,7,1,7,Travel_Rarely,No,4,13,3,60,High
EMP0328,Research & Development,Laboratory Technician,1,33,Female,Lab Systems,Read,Leaver,Yes,9,7,1,7,Travel_Rarely,No,4,13,3,60,High
EMP0331,Research & Development,Laboratory Technician,1,32,Male,Active Directory,Read,Leaver,Yes,3,2,1,2,Travel_Rarely,Yes,3,4,2,60,High
EMP0331,Research & Development,Laboratory Technician,1,32,Male,SAP,Read,Leaver,Yes,3,2,1,2,Travel_Rarely,Yes,3,4,2,60,High
EMP0331,Research & Development,Laboratory Technician,1,32,Male,SharePoint,Read,Leaver,Yes,3,2,1,2,Travel_Rarely,Yes,3,4,2,60,High
EMP0331,Research & Development,Laboratory Technician,1,32,Male,ServiceNow,Read,Leaver,Yes,3,2,1,2,Travel_Rarely,Yes,3,4,2,60,High
EMP0331,Research & Development,Laboratory Technician,1,32,Male,Lab Systems,Read,Leaver,Yes,3,2,1,2,Travel_Rarely,Yes,3,4,2,60,High
EMP0342,Research & Development,Manufacturing Director,3,37,Male,Active Directory,Write,Leaver,Yes,1,0,0,0,Travel_Frequently,No,3,17,5,75,Critical
EMP0342,Research & Development,Manufacturing Director,3,37,Male,SAP,Write,Leaver,Yes,1,0,0,0,Travel_Frequently,No,3,17,5,75,Critical
EMP0342,Research & Development,Manufacturing Director,3,37,Male,SharePoint,Write,Leaver,Yes,1,0,0,0,Travel_Frequently,No,3,17,5,75,Critical
EMP0342,Research & Development,Manufacturing Director,3,37,Male,ServiceNow,Write,Leaver,Yes,1,0,0,0,Travel_Frequently,No,3,17,5,75,Critical
EMP0342,Research & Development,Manufacturing Director,3,37,Male,Lab Systems,Write,Leaver,Yes,1,0,0,0,Travel_Frequently,No,3,17,5,75,Critical
EMP0355,Research & Development,Laboratory Technician,1,31,Male,Active Directory,Read,Leaver,Yes,5,4,1,4,Travel_Frequently,No,3,6,2,55,High
EMP0355,Research & Development,Laboratory Technician,1,31,Male,SAP,Read,Leaver,Yes,5,4,1,4,Travel_Frequently,No,3,6,2,55,High
EMP0355,Research & Development,Laboratory Technician,1,31,Male,SharePoint,Read,Leaver,Yes,5,4,1,4,Travel_Frequently,No,3,6,2,55,High
EMP0355,Research & Development,Laboratory Technician,1,31,Male,ServiceNow,Read,Leaver,Yes,5,4,1,4,Travel_Frequently,No,3,6,2,55,High
EMP0355,Research & Development,Laboratory Technician,1,31,Male,Lab Systems,Read,Leaver,Yes,5,4,1,4,Travel_Frequently,No,3,6,2,55,High
EMP0364,Research & Development,Laboratory Technician,1,28,Male,Active Directory,Read,Leaver,Yes,0,0,0,0,Travel_Rarely,No,3,5,5,60,High
EMP0364,Research & Development,Laboratory Technician,1,28,Male,SAP,Read,Leaver,Yes,0,0,0,0,Travel_Rarely,No,3,5,5,60,High
EMP0364,Research & Development,Laboratory Technician,1,28,Male,SharePoint,Read,Leaver,Yes,0,0,0,0,Travel_Rarely,No,3,5,5,60,High
EMP0364,Research & Development,Laboratory Technician,1,28,Male,ServiceNow,Read,Leaver,Yes,0,0,0,0,Travel_Rarely,No,3,5,5,60,High
EMP0364,Research & Development,Laboratory Technician,1,28,Male,Lab Systems,Read,Leaver,Yes,0,0,0,0,Travel_Rarely,No,3,5,5,60,High
EMP0376,Research & Development,Manager,3,47,Male,Active Directory,Write,Leaver,Yes,10,7,9,9,Non-Travel,Yes,3,10,2,75,Critical
EMP0376,Research & Development,Manager,3,47,Male,SAP,Write,Leaver,Yes,10,7,9,9,Non-Travel,Yes,3,10,2,75,Critical
EMP0376,Research & Development,Manager,3,47,Male,SharePoint,Write,Leaver,Yes,10,7,9,9,Non-Travel,Yes,3,10,2,75,Critical
EMP0376,Research & Development,Manager,3,47,Male,ServiceNow,Write,Leaver,Yes,10,7,9,9,Non-Travel,Yes,3,10,2,75,Critical
EMP0376,Research & Development,Manager,3,47,Male,Lab Systems,Write,Leaver,Yes,10,7,9,9,Non-Travel,Yes,3,10,2,75,Critical
EMP0392,Research & Development,Laboratory Technician,1,44,Male,Active Directory,Read,Leaver,Yes,1,0,0,0,Travel_Frequently,Yes,4,19,0,75,Critical
EMP0392,Research & Development,Laboratory Technician,1,44,Male,SAP,Read,Leaver,Yes,1,0,0,0,Travel_Frequently,Yes,4,19,0,75,Critical
EMP0392,Research & Development,Laboratory Technician,1,44,Male,SharePoint,Read,Leaver,Yes,1,0,0,0,Travel_Frequently,Yes,4,19,0,75,Critical
EMP0392,Research & Development,Laboratory Technician,1,44,Male,ServiceNow,Read,Leaver,Yes,1,0,0,0,Travel_Frequently,Yes,4,19,0,75,Critical
EMP0392,Research & Development,Laboratory Technician,1,44,Male,Lab Systems,Read,Leaver,Yes,1,0,0,0,Travel_Frequently,Yes,4,19,0,75,Critical
EMP0394,Research & Development,Laboratory Technician,1,26,Male,Active Directory,Read,Leaver,Yes,3,2,0,2,Travel_Rarely,Yes,3,5,2,60,High
EMP0394,Research & Development,Laboratory Technician,1,26,Male,SAP,Read,Leaver,Yes,3,2,0,2,Travel_Rarely,Yes,3,5,2,60,High
EMP0394,Research & Development,Laboratory Technician,1,26,Male,SharePoint,Read,Leaver,Yes,3,2,0,2,Travel_Rarely,Yes,3,5,2,60,High
EMP0394,Research & Development,Laboratory Technician,1,26,Male,ServiceNow,Read,Leaver,Yes,3,2,0,2,Travel_Rarely,Yes,3,5,2,60,High
EMP0394,Research & Development,Laboratory Technician,1,26,Male,Lab Systems,Read,Leaver,Yes,3,2,0,2,Travel_Rarely,Yes,3,5,2,60,High
EMP0401,Sales,Sales Executive,2,26,Male,Active Directory,Write,Leaver,Yes,8,7,7,4,Travel_Rarely,Yes,3,8,0,80,Critical
EMP0401,Sales,Sales Executive,2,26,Male,Salesforce,Write,Leaver,Yes,8,7,7,4,Travel_Rarely,Yes,3,8,0,80,Critical
EMP0401,Sales,Sales Executive,2,26,Male,SharePoint,Write,Leaver,Yes,8,7,7,4,Travel_Rarely,Yes,3,8,0,80,Critical
EMP0401,Sales,Sales Executive,2,26,Male,ServiceNow,Write,Leaver,Yes,8,7,7,4,Travel_Rarely,Yes,3,8,0,80,Critical
EMP0401,Sales,Sales Executive,2,26,Male,CRM Portal,Write,Leaver,Yes,8,7,7,4,Travel_Rarely,Yes,3,8,0,80,Critical
EMP0405,Research & Development,Laboratory Technician,1,18,Male,Active Directory,Read,Leaver,Yes,0,0,0,0,Travel_Rarely,No,3,0,2,60,High
EMP0405,Research & Development,Laboratory Technician,1,18,Male,SAP,Read,Leaver,Yes,0,0,0,0,Travel_Rarely,No,3,0,2,60,High
EMP0405,Research & Development,Laboratory Technician,1,18,Male,SharePoint,Read,Leaver,Yes,0,0,0,0,Travel_Rarely,No,3,0,2,60,High
EMP0405,Research & Development,Laboratory Technician,1,18,Male,ServiceNow,Read,Leaver,Yes,0,0,0,0,Travel_Rarely,No,3,0,2,60,High
EMP0405,Research & Development,Laboratory Technician,1,18,Male,Lab Systems,Read,Leaver,Yes,0,0,0,0,Travel_Rarely,No,3,0,2,60,High
EMP0433,Research & Development,Research Scientist,2,52,Male,Active Directory,Write,Leaver,Yes,8,2,7,7,Travel_Rarely,No,3,11,3,70,Critical
EMP0433,Research & Development,Research Scientist,2,52,Male,SAP,Write,Leaver,Yes,8,2,7,7,Travel_Rarely,No,3,11,3,70,Critical
EMP0433,Research & Development,Research Scientist,2,52,Male,SharePoint,Write,Leaver,Yes,8,2,7,7,Travel_Rarely,No,3,11,3,70,Critical
EMP0433,Research & Development,Research Scientist,2,52,Male,ServiceNow,Write,Leaver,Yes,8,2,7,7,Travel_Rarely,No,3,11,3,70,Critical
EMP0433,Research & Development,Research Scientist,2,52,Male,Lab Systems,Write,Leaver,Yes,8,2,7,7,Travel_Rarely,No,3,11,3,70,Critical
EMP0440,Research & Development,Research Scientist,1,28,Male,Active Directory,Write,Leaver,Yes,3,2,2,2,Travel_Rarely,Yes,3,5,4,70,Critical
EMP0440,Research & Development,Research Scientist,1,28,Male,SAP,Write,Leaver,Yes,3,2,2,2,Travel_Rarely,Yes,3,5,4,70,Critical
EMP0440,Research & Development,Research Scientist,1,28,Male,SharePoint,Write,Leaver,Yes,3,2,2,2,Travel_Rarely,Yes,3,5,4,70,Critical
EMP0440,Research & Development,Research Scientist,1,28,Male,ServiceNow,Write,Leaver,Yes,3,2,2,2,Travel_Rarely,Yes,3,5,4,70,Critical
EMP0440,Research & Development,Research Scientist,1,28,Male,Lab Systems,Write,Leaver,Yes,3,2,2,2,Travel_Rarely,Yes,3,5,4,70,Critical
EMP0445,Sales,Sales Executive,2,39,Female,Active Directory,Write,Leaver,Yes,1,0,0,0,Travel_Rarely,Yes,3,12,3,80,Critical
EMP0445,Sales,Sales Executive,2,39,Female,Salesforce,Write,Leaver,Yes,1,0,0,0,Travel_Rarely,Yes,3,12,3,80,Critical
EMP0445,Sales,Sales Executive,2,39,Female,SharePoint,Write,Leaver,Yes,1,0,0,0,Travel_Rarely,Yes,3,12,3,80,Critical
EMP0445,Sales,Sales Executive,2,39,Female,ServiceNow,Write,Leaver,Yes,1,0,0,0,Travel_Rarely,Yes,3,12,3,80,Critical
EMP0445,Sales,Sales Executive,2,39,Female,CRM Portal,Write,Leaver,Yes,1,0,0,0,Travel_Rarely,Yes,3,12,3,80,Critical
EMP0454,Research & Development,Laboratory Technician,1,29,Male,Active Directory,Read,Leaver,Yes,7,7,0,7,Travel_Rarely,Yes,3,7,4,70,Critical
EMP0454,Research & Development,Laboratory Technician,1,29,Male,SAP,Read,Leaver,Yes,7,7,0,7,Travel_Rarely,Yes,3,7,4,70,Critical
EMP0454,Research & Development,Laboratory Technician,1,29,Male,SharePoint,Read,Leaver,Yes,7,7,0,7,Travel_Rarely,Yes,3,7,4,70,Critical
EMP0454,Research & Development,Laboratory Technician,1,29,Male,ServiceNow,Read,Leaver,Yes,7,7,0,7,Travel_Rarely,Yes,3,7,4,70,Critical
EMP0454,Research & Development,Laboratory Technician,1,29,Male,Lab Systems,Read,Leaver,Yes,7,7,0,7,Travel_Rarely,Yes,3,7,4,70,Critical
EMP0478,Sales,Sales Representative,1,21,Female,Active Directory,Read,Leaver,Yes,3,2,1,2,Travel_Frequently,Yes,3,3,3,65,High
EMP0478,Sales,Sales Representative,1,21,Female,Salesforce,Read,Leaver,Yes,3,2,1,2,Travel_Frequently,Yes,3,3,3,65,High
EMP0478,Sales,Sales Representative,1,21,Female,SharePoint,Read,Leaver,Yes,3,2,1,2,Travel_Frequently,Yes,3,3,3,65,High
EMP0478,Sales,Sales Representative,1,21,Female,ServiceNow,Read,Leaver,Yes,3,2,1,2,Travel_Frequently,Yes,3,3,3,65,High
EMP0478,Sales,Sales Representative,1,21,Female,CRM Portal,Read,Leaver,Yes,3,2,1,2,Travel_Frequently,Yes,3,3,3,65,High
EMP0485,Sales,Sales Representative,1,33,Female,Active Directory,Read,Leaver,Yes,1,0,0,0,Travel_Rarely,Yes,3,1,2,70,Critical
EMP0485,Sales,Sales Representative,1,33,Female,Salesforce,Read,Leaver,Yes,1,0,0,0,Travel_Rarely,Yes,3,1,2,70,Critical
EMP0485,Sales,Sales Representative,1,33,Female,SharePoint,Read,Leaver,Yes,1,0,0,0,Travel_Rarely,Yes,3,1,2,70,Critical
EMP0485,Sales,Sales Representative,1,33,Female,ServiceNow,Read,Leaver,Yes,1,0,0,0,Travel_Rarely,Yes,3,1,2,70,Critical
EMP0485,Sales,Sales Representative,1,33,Female,CRM Portal,Read,Leaver,Yes,1,0,0,0,Travel_Rarely,Yes,3,1,2,70,Critical
EMP0488,Sales,Sales Executive,2,41,Male,Active Directory,Write,Leaver,Yes,8,7,7,7,Travel_Frequently,No,3,8,5,75,Critical
EMP0488,Sales,Sales Executive,2,41,Male,Salesforce,Write,Leaver,Yes,8,7,7,7,Travel_Frequently,No,3,8,5,75,Critical
EMP0488,Sales,Sales Executive,2,41,Male,SharePoint,Write,Leaver,Yes,8,7,7,7,Travel_Frequently,No,3,8,5,75,Critical
EMP0488,Sales,Sales Executive,2,41,Male,ServiceNow,Write,Leaver,Yes,8,7,7,7,Travel_Frequently,No,3,8,5,75,Critical
EMP0488,Sales,Sales Executive,2,41,Male,CRM Portal,Write,Leaver,Yes,8,7,7,7,Travel_Frequently,No,3,8,5,75,Critical
EMP0492,Sales,Sales Executive,2,40,Male,Active Directory,Write,Leaver,Yes,6,4,1,0,Travel_Rarely,Yes,3,8,6,90,Critical
EMP0492,Sales,Sales Executive,2,40,Male,Salesforce,Write,Leaver,Yes,6,4,1,0,Travel_Rarely,Yes,3,8,6,90,Critical
EMP0492,Sales,Sales Executive,2,40,Male,SharePoint,Write,Leaver,Yes,6,4,1,0,Travel_Rarely,Yes,3,8,6,90,Critical
EMP0492,Sales,Sales Executive,2,40,Male,ServiceNow,Write,Leaver,Yes,6,4,1,0,Travel_Rarely,Yes,3,8,6,90,Critical
EMP0492,Sales,Sales Executive,2,40,Male,CRM Portal,Write,Leaver,Yes,6,4,1,0,Travel_Rarely,Yes,3,8,6,90,Critical
EMP0494,Sales,Sales Representative,1,21,Female,Active Directory,Read,Leaver,Yes,1,0,0,0,Travel_Rarely,No,3,1,0,60,High
EMP0494,Sales,Sales Representative,1,21,Female,Salesforce,Read,Leaver,Yes,1,0,0,0,Travel_Rarely,No,3,1,0,60,High
EMP0494,Sales,Sales Representative,1,21,Female,SharePoint,Read,Leaver,Yes,1,0,0,0,Travel_Rarely,No,3,1,0,60,High
EMP0494,Sales,Sales Representative,1,21,Female,ServiceNow,Read,Leaver,Yes,1,0,0,0,Travel_Rarely,No,3,1,0,60,High
EMP0494,Sales,Sales Representative,1,21,Female,CRM Portal,Read,Leaver,Yes,1,0,0,0,Travel_Rarely,No,3,1,0,60,High
EMP0502,Sales,Sales Executive,2,34,Male,Active Directory,Write,Leaver,Yes,5,2,0,4,Non-Travel,Yes,3,9,3,65,High
EMP0502,Sales,Sales Executive,2,34,Male,Salesforce,Write,Leaver,Yes,5,2,0,4,Non-Travel,Yes,3,9,3,65,High
EMP0502,Sales,Sales Executive,2,34,Male,SharePoint,Write,Leaver,Yes,5,2,0,4,Non-Travel,Yes,3,9,3,65,High
EMP0502,Sales,Sales Executive,2,34,Male,ServiceNow,Write,Leaver,Yes,5,2,0,4,Non-Travel,Yes,3,9,3,65,High
EMP0502,Sales,Sales Executive,2,34,Male,CRM Portal,Write,Leaver,Yes,5,2,0,4,Non-Travel,Yes,3,9,3,65,High
EMP0510,Research & Development,Research Scientist,1,26,Male,Active Directory,Write,Leaver,Yes,6,4,0,4,Travel_Frequently,No,4,7,2,75,Critical
EMP0510,Research & Development,Research Scientist,1,26,Male,SAP,Write,Leaver,Yes,6,4,0,4,Travel_Frequently,No,4,7,2,75,Critical
EMP0510,Research & Development,Research Scientist,1,26,Male,SharePoint,Write,Leaver,Yes,6,4,0,4,Travel_Frequently,No,4,7,2,75,Critical
EMP0510,Research & Development,Research Scientist,1,26,Male,ServiceNow,Write,Leaver,Yes,6,4,0,4,Travel_Frequently,No,4,7,2,75,Critical
EMP0510,Research & Development,Research Scientist,1,26,Male,Lab Systems,Write,Leaver,Yes,6,4,0,4,Travel_Frequently,No,4,7,2,75,Critical
EMP0514,Research & Development,Research Scientist,1,30,Male,Active Directory,Write,Leaver,Yes,1,0,0,0,Travel_Frequently,Yes,4,3,4,85,Critical
EMP0514,Research & Development,Research Scientist,1,30,Male,SAP,Write,Leaver,Yes,1,0,0,0,Travel_Frequently,Yes,4,3,4,85,Critical
EMP0514,Research & Development,Research Scientist,1,30,Male,SharePoint,Write,Leaver,Yes,1,0,0,0,Travel_Frequently,Yes,4,3,4,85,Critical
EMP0514,Research & Development,Research Scientist,1,30,Male,ServiceNow,Write,Leaver,Yes,1,0,0,0,Travel_Frequently,Yes,4,3,4,85,Critical
EMP0514,Research & Development,Research Scientist,1,30,Male,Lab Systems,Write,Leaver,Yes,1,0,0,0,Travel_Frequently,Yes,4,3,4,85,Critical
EMP0538,Research & Development,Laboratory Technician,1,25,Male,Active Directory,Read,Leaver,Yes,2,2,0,2,Travel_Rarely,No,3,6,5,50,High
EMP0538,Research & Development,Laboratory Technician,1,25,Male,SAP,Read,Leaver,Yes,2,2,0,2,Travel_Rarely,No,3,6,5,50,High
EMP0538,Research & Development,Laboratory Technician,1,25,Male,SharePoint,Read,Leaver,Yes,2,2,0,2,Travel_Rarely,No,3,6,5,50,High
EMP0538,Research & Development,Laboratory Technician,1,25,Male,ServiceNow,Read,Leaver,Yes,2,2,0,2,Travel_Rarely,No,3,6,5,50,High
EMP0538,Research & Development,Laboratory Technician,1,25,Male,Lab Systems,Read,Leaver,Yes,2,2,0,2,Travel_Rarely,No,3,6,5,50,High
EMP0554,Sales,Sales Representative,1,24,Female,Active Directory,Read,Leaver,Yes,5,3,1,4,Travel_Rarely,Yes,3,6,4,60,High
EMP0554,Sales,Sales Representative,1,24,Female,Salesforce,Read,Leaver,Yes,5,3,1,4,Travel_Rarely,Yes,3,6,4,60,High
EMP0554,Sales,Sales Representative,1,24,Female,SharePoint,Read,Leaver,Yes,5,3,1,4,Travel_Rarely,Yes,3,6,4,60,High
EMP0554,Sales,Sales Representative,1,24,Female,ServiceNow,Read,Leaver,Yes,5,3,1,4,Travel_Rarely,Yes,3,6,4,60,High
EMP0554,Sales,Sales Representative,1,24,Female,CRM Portal,Read,Leaver,Yes,5,3,1,4,Travel_Rarely,Yes,3,6,4,60,High
EMP0555,Sales,Sales Representative,1,34,Female,Active Directory,Read,Leaver,Yes,2,2,1,0,Travel_Frequently,No,3,3,3,65,High
EMP0555,Sales,Sales Representative,1,34,Female,Salesforce,Read,Leaver,Yes,2,2,1,0,Travel_Frequently,No,3,3,3,65,High
EMP0555,Sales,Sales Representative,1,34,Female,SharePoint,Read,Leaver,Yes,2,2,1,0,Travel_Frequently,No,3,3,3,65,High
EMP0555,Sales,Sales Representative,1,34,Female,ServiceNow,Read,Leaver,Yes,2,2,1,0,Travel_Frequently,No,3,3,3,65,High
EMP0555,Sales,Sales Representative,1,34,Female,CRM Portal,Read,Leaver,Yes,2,2,1,0,Travel_Frequently,No,3,3,3,65,High
EMP0565,Research & Development,Research Scientist,1,29,Female,Active Directory,Write,Leaver,Yes,2,2,1,1,Travel_Rarely,No,3,6,2,70,Critical
EMP0565,Research & Development,Research Scientist,1,29,Female,SAP,Write,Leaver,Yes,2,2,1,1,Travel_Rarely,No,3,6,2,70,Critical
EMP0565,Research & Development,Research Scientist,1,29,Female,SharePoint,Write,Leaver,Yes,2,2,1,1,Travel_Rarely,No,3,6,2,70,Critical
EMP0565,Research & Development,Research Scientist,1,29,Female,ServiceNow,Write,Leaver,Yes,2,2,1,1,Travel_Rarely,No,3,6,2,70,Critical
EMP0565,Research & Development,Research Scientist,1,29,Female,Lab Systems,Write,Leaver,Yes,2,2,1,1,Travel_Rarely,No,3,6,2,70,Critical
EMP0566,Human Resources,Human Resources,1,19,Male,Active Directory,Read,Leaver,Yes,1,0,0,0,Travel_Rarely,No,3,1,3,60,High
EMP0566,Human Resources,Human Resources,1,19,Male,Workday,Read,Leaver,Yes,1,0,0,0,Travel_Rarely,No,3,1,3,60,High
EMP0566,Human Resources,Human Resources,1,19,Male,SharePoint,Read,Leaver,Yes,1,0,0,0,Travel_Rarely,No,3,1,3,60,High
EMP0566,Human Resources,Human Resources,1,19,Male,ServiceNow,Read,Leaver,Yes,1,0,0,0,Travel_Rarely,No,3,1,3,60,High
EMP0566,Human Resources,Human Resources,1,19,Male,HR Portal,Read,Leaver,Yes,1,0,0,0,Travel_Rarely,No,3,1,3,60,High
EMP0582,Research & Development,Manager,3,33,Male,Active Directory,Write,Leaver,Yes,7,6,7,7,Travel_Rarely,Yes,3,15,2,80,Critical
EMP0582,Research & Development,Manager,3,33,Male,SAP,Write,Leaver,Yes,7,6,7,7,Travel_Rarely,Yes,3,15,2,80,Critical
EMP0582,Research & Development,Manager,3,33,Male,SharePoint,Write,Leaver,Yes,7,6,7,7,Travel_Rarely,Yes,3,15,2,80,Critical
EMP0582,Research & Development,Manager,3,33,Male,ServiceNow,Write,Leaver,Yes,7,6,7,7,Travel_Rarely,Yes,3,15,2,80,Critical
EMP0582,Research & Development,Manager,3,33,Male,Lab Systems,Write,Leaver,Yes,7,6,7,7,Travel_Rarely,Yes,3,15,2,80,Critical
EMP0584,Research & Development,Laboratory Technician,1,33,Male,Active Directory,Read,Leaver,Yes,4,3,1,3,Travel_Rarely,No,3,8,2,50,High
EMP0584,Research & Development,Laboratory Technician,1,33,Male,SAP,Read,Leaver,Yes,4,3,1,3,Travel_Rarely,No,3,8,2,50,High
EMP0584,Research & Development,Laboratory Technician,1,33,Male,SharePoint,Read,Leaver,Yes,4,3,1,3,Travel_Rarely,No,3,8,2,50,High
EMP0584,Research & Development,Laboratory Technician,1,33,Male,ServiceNow,Read,Leaver,Yes,4,3,1,3,Travel_Rarely,No,3,8,2,50,High
EMP0584,Research & Development,Laboratory Technician,1,33,Male,Lab Systems,Read,Leaver,Yes,4,3,1,3,Travel_Rarely,No,3,8,2,50,High
EMP0587,Research & Development,Healthcare Representative,3,31,Male,Active Directory,Read,Leaver,Yes,1,0,0,0,Travel_Frequently,No,3,12,2,65,High
EMP0587,Research & Development,Healthcare Representative,3,31,Male,SAP,Read,Leaver,Yes,1,0,0,0,Travel_Frequently,No,3,12,2,65,High
EMP0587,Research & Development,Healthcare Representative,3,31,Male,SharePoint,Read,Leaver,Yes,1,0,0,0,Travel_Frequently,No,3,12,2,65,High
EMP0587,Research & Development,Healthcare Representative,3,31,Male,ServiceNow,Read,Leaver,Yes,1,0,0,0,Travel_Frequently,No,3,12,2,65,High
EMP0587,Research & Development,Healthcare Representative,3,31,Male,Lab Systems,Read,Leaver,Yes,1,0,0,0,Travel_Frequently,No,3,12,2,65,High
EMP0590,Human Resources,Human Resources,3,34,Female,Active Directory,Read,Leaver,Yes,3,2,0,2,Travel_Frequently,Yes,3,11,2,65,High
EMP0590,Human Resources,Human Resources,3,34,Female,Workday,Read,Leaver,Yes,3,2,0,2,Travel_Frequently,Yes,3,11,2,65,High
EMP0590,Human Resources,Human Resources,3,34,Female,SharePoint,Read,Leaver,Yes,3,2,0,2,Travel_Frequently,Yes,3,11,2,65,High
EMP0590,Human Resources,Human Resources,3,34,Female,ServiceNow,Read,Leaver,Yes,3,2,0,2,Travel_Frequently,Yes,3,11,2,65,High
EMP0590,Human Resources,Human Resources,3,34,Female,HR Portal,Read,Leaver,Yes,3,2,0,2,Travel_Frequently,Yes,3,11,2,65,High
EMP0593,Research & Development,Laboratory Technician,1,22,Male,Active Directory,Read,Leaver,Yes,2,2,1,2,Travel_Frequently,No,3,4,3,55,High
EMP0593,Research & Development,Laboratory Technician,1,22,Male,SAP,Read,Leaver,Yes,2,2,1,2,Travel_Frequently,No,3,4,3,55,High
EMP0593,Research & Development,Laboratory Technician,1,22,Male,SharePoint,Read,Leaver,Yes,2,2,1,2,Travel_Frequently,No,3,4,3,55,High
EMP0593,Research & Development,Laboratory Technician,1,22,Male,ServiceNow,Read,Leaver,Yes,2,2,1,2,Travel_Frequently,No,3,4,3,55,High
EMP0593,Research & Development,Laboratory Technician,1,22,Male,Lab Systems,Read,Leaver,Yes,2,2,1,2,Travel_Frequently,No,3,4,3,55,High
EMP0608,Human Resources,Human Resources,1,26,Female,Active Directory,Read,Leaver,Yes,7,7,1,0,Travel_Frequently,Yes,3,8,2,85,Critical
EMP0608,Human Resources,Human Resources,1,26,Female,Workday,Read,Leaver,Yes,7,7,1,0,Travel_Frequently,Yes,3,8,2,85,Critical
EMP0608,Human Resources,Human Resources,1,26,Female,SharePoint,Read,Leaver,Yes,7,7,1,0,Travel_Frequently,Yes,3,8,2,85,Critical
EMP0608,Human Resources,Human Resources,1,26,Female,ServiceNow,Read,Leaver,Yes,7,7,1,0,Travel_Frequently,Yes,3,8,2,85,Critical
EMP0608,Human Resources,Human Resources,1,26,Female,HR Portal,Read,Leaver,Yes,7,7,1,0,Travel_Frequently,Yes,3,8,2,85,Critical
EMP0614,Sales,Sales Representative,1,18,Male,Active Directory,Read,Leaver,Yes,0,0,0,0,Travel_Frequently,Yes,3,0,3,75,Critical
EMP0614,Sales,Sales Representative,1,18,Male,Salesforce,Read,Leaver,Yes,0,0,0,0,Travel_Frequently,Yes,3,0,3,75,Critical
EMP0614,Sales,Sales Representative,1,18,Male,SharePoint,Read,Leaver,Yes,0,0,0,0,Travel_Frequently,Yes,3,0,3,75,Critical
EMP0614,Sales,Sales Representative,1,18,Male,ServiceNow,Read,Leaver,Yes,0,0,0,0,Travel_Frequently,Yes,3,0,3,75,Critical
EMP0614,Sales,Sales Representative,1,18,Male,CRM Portal,Read,Leaver,Yes,0,0,0,0,Travel_Frequently,Yes,3,0,3,75,Critical
EMP0622,Research & Development,Laboratory Technician,1,26,Male,Active Directory,Read,Leaver,Yes,1,0,0,0,Travel_Rarely,Yes,3,1,3,70,Critical
EMP0622,Research & Development,Laboratory Technician,1,26,Male,SAP,Read,Leaver,Yes,1,0,0,0,Travel_Rarely,Yes,3,1,3,70,Critical
EMP0622,Research & Development,Laboratory Technician,1,26,Male,SharePoint,Read,Leaver,Yes,1,0,0,0,Travel_Rarely,Yes,3,1,3,70,Critical
EMP0622,Research & Development,Laboratory Technician,1,26,Male,ServiceNow,Read,Leaver,Yes,1,0,0,0,Travel_Rarely,Yes,3,1,3,70,Critical
EMP0622,Research & Development,Laboratory Technician,1,26,Male,Lab Systems,Read,Leaver,Yes,1,0,0,0,Travel_Rarely,Yes,3,1,3,70,Critical
