EmployeeID,Department,JobRole,JobLevel,Age,Gender,SystemName,AccessLevel,JML_Status,Attrition,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel,OverTime,PerformanceRating,TotalWorkingYears,TrainingTimesLastYear,RiskScore,RiskLevel
EMP0397,Research & Development,Research Scientist,2,36,Male,Lab Systems,Write,Mover,No,8,0,7,7,Travel_Rarely,No,3,10,2,50,High
EMP0401,Sales,Sales Executive,2,26,Male,Active Directory,Write,Leaver,Yes,8,7,7,4,Travel_Rarely,Yes,3,8,0,80,Critical
EMP0401,Sales,Sales Executive,2,26,Male,Salesforce,Write,Leaver,Yes,8,7,7,4,Travel_Rarely,Yes,3,8,0,80,Critical
EMP0401,Sales,Sales Executive,2,26,Male,SharePoint,Write,Leaver,Yes,8,7,7,4,Travel_Rarely,Yes,3,8,0,80,Critical
EMP0401,Sales,Sales Executive,2,26,Male,ServiceNow,Write,Leaver,Yes,8,7,7,4,Travel_Rarely,Yes,3,8,0,80,Critical
EMP0401,Sales,Sales Executive,2,26,Male,CRM Portal,Write,Leaver,Yes,8,7,7,4,Travel_Rarely,Yes,3,8,0,80,Critical
EMP0405,Research & Development,Laboratory Technician,1,18,Male,Active Directory,Read,Leaver,Yes,0,0,0,0,Travel_Rarely,No,3,0,2,60,High
EMP0405,Research & Development,Laboratory Technician,1,18,Male,SAP,Read,Leaver,Yes,0,0,0,0,Travel_Rarely,No,3,0,2,60,High
EMP0405,Research & Development,Laboratory Technician,1,18,Male,SharePoint,Read,Leaver,Yes,0,0,0,0,Travel_Rarely,No,3,0,2,60,High
EMP0405,Research & Development,Laboratory Technician,1,18,Male,ServiceNow,Read,Leaver,Yes,0,0,0,0,Travel_Rarely,No,3,0,2,60,High
EMP0405,Research & Development,Laboratory Technician,1,18,Male,Lab Systems,Read,Leaver,Yes,0,0,0,0,Travel_Rarely,No,3,0,2,60,High
EMP0421,Research & Development,Research Director,3,38,Female,Active Directory,Admin,Stable,No,10,8,0,1,Travel_Rarely,No,3,19,2,55,High
EMP0421,Research & Development,Research Director,3,38,Female,SAP,Admin,Stable,No,10,8,0,1,Travel_Rarely,No,3,19,2,55,High
EMP0421,Research & Development,Research Director,3,38,Female,SharePoint,Admin,Stable,No,10,8,0,1,Travel_Rarely,No,3,19,2,55,High
EMP0421,Research & Development,Research Director,3,38,Female,ServiceNow,Admin,Stable,No,10,8,0,1,Travel_Rarely,No,3,19,2,55,High
EMP0421,Research & Development,Research Director,3,38,Female,Lab Systems,Admin,Stable,No,10,8,0,1,Travel_Rarely,No,3,19,2,55,High
EMP0431,Research & Development,Healthcare Representative,4,49,Female,Active Directory,Read,Mover,No,7,1,0,7,Travel_Rarely,Yes,3,25,2,50,High
EMP0431,Research & Development,Healthcare Representative,4,49,Female,SAP,Read,Mover,No,7,1,0,7,Travel_Rarely,Yes,3,25,2,50,High
EMP0431,Research & Development,Healthcare Representative,4,49,Female,SharePoint,Read,Mover,No,7,1,0,7,Travel_Rarely,Yes,3,25,2,50,High
EMP0431,Research & Development,Healthcare Representative,4,49,Female,ServiceNow,Read,Mover,No,7,1,0,7,Travel_Rarely,Yes,3,25,2,50,High
EMP0431,Research & Development,Healthcare Representative,4,49,Female,Lab Systems,Read,Mover,No,7,1,0,7,Travel_Rarely,Yes,3,25,2,50,High
EMP0433,Research & Development,Research Scientist,2,52,Male,Active Directory,Write,Leaver,Yes,8,2,7,7,Travel_Rarely,No,3,11,3,70,Critical
EMP0433,Research & Development,Research Scientist,2,52,Male,SAP,Write,Leaver,Yes,8,2,7,7,Travel_Rarely,No,3,11,3,70,Critical
EMP0433,Research & Development,Research Scientist,2,52,Male,SharePoint,Write,Leaver,Yes,8,2,7,7,Travel_Rarely,No,3,11,3,70,Critical
EMP0433,Research & Development,Research Scientist,2,52,Male,ServiceNow,Write,Leaver,Yes,8,2,7,7,Travel_Rarely,No,3,11,3,70,Critical
EMP0433,Research & Development,Research Scientist,2,52,Male,Lab Systems,Write,Leaver,Yes,8,2,7,7,Travel_Rarely,No,3,11,3,70,Critical
EMP0440,Research & Development,Research Scientist,1,28,Male,Active Directory,Write,Leaver,Yes,3,2,2,2,Travel_Rarely,Yes,3,5,4,70,Critical
EMP0440,Research & Development,Research Scientist,1,28,Male,SAP,Write,Leaver,Yes,3,2,2,2,Travel_Rarely,Yes,3,5,4,70,Critical
EMP0440,Research & Development,Research Scientist,1,28,Male,SharePoint,Write,Leaver,Yes,3,2,2,2,Travel_Rarely,Yes,3,5,4,70,Critical
EMP0440,Research & Development,Research Scientist,1,28,Male,ServiceNow,Write,Leaver,Yes,3,2,2,2,Travel_Rarely,Yes,3,5,4,70,Critical
EMP0440,Research & Development,Research Scientist,1,28,Male,Lab Systems,Write,Leaver,Yes,3,2,2,2,Travel_Rarely,Yes,3,5,4,70,Critical
EMP0445,Sales,Sales Executive,2,39,Female,Active Directory,Write,Leaver,Yes,1,0,0,0,Travel_Rarely,Yes,3,12,3,80,Critical
EMP0445,Sales,Sales Executive,2,39,Female,Salesforce,Write,Leaver,Yes,1,0,0,0,Travel_Rarely,Yes,3,12,3,80,Critical
EMP0445,Sales,Sales Executive,2,39,Female,SharePoint,Write,Leaver,Yes,1,0,0,0,Travel_Rarely,Yes,3,12,3,80,Critical
EMP0445,Sales,Sales Executive,2,39,Female,ServiceNow,Write,Leaver,Yes,1,0,0,0,Travel_Rarely,Yes,3,12,3,80,Critical
EMP0445,Sales,Sales Executive,2,39,Female,CRM Portal,Write,Leaver,Yes,1,0,0,0,Travel_Rarely,Yes,3,12,3,80,Critical
EMP0454,Research & Development,Laboratory Technician,1,29,Male,Active Directory,Read,Leaver,Yes,7,7,0,7,Travel_Rarely,Yes,3,7,4,70,Critical
EMP0454,Research & Development,Laboratory Technician,1,29,Male,SAP,Read,Leaver,Yes,7,7,0,7,Travel_Rarely,Yes,3,7,4,70,Critical
EMP0454,Research & Development,Laboratory Technician,1,29,Male,SharePoint,Read,Leaver,Yes,7,7,0,7,Travel_Rarely,Yes,3,7,4,70,Critical
EMP0454,Research & Development,Laboratory Technician,1,29,Male,ServiceNow,Read,Leaver,Yes,7,7,0,7,Travel_Rarely,Yes,3,7,4,70,Critical
EMP0454,Research & Development,Laboratory Technician,1,29,Male,Lab Systems,Read,Leaver,Yes,7,7,0,7,Travel_Rarely,Yes,3,7,4,70,Critical
EMP0461,Research & Development,Research Director,3,38,Male,Active Directory,Admin,Stable,No,11,10,2,9,Travel_Rarely,Yes,3,12,3,60,High
EMP0461,Research & Development,Research Director,3,38,Male,SAP,Admin,Stable,No,11,10,2,9,Travel_Rarely,Yes,3,12,3,60,High
EMP0461,Research & Development,Research Director,3,38,Male,SharePoint,Admin,Stable,No,11,10,2,9,Travel_Rarely,Yes,3,12,3,60,High
EMP0461,Research & Development,Research Director,3,38,Male,ServiceNow,Admin,Stable,No,11,10,2,9,Travel_Rarely,Yes,3,12,3,60,High
EMP0461,Research & Development,Research Director,3,38,Male,Lab Systems,Admin,Stable,No,11,10,2,9,Travel_Rarely,Yes,3,12,3,60,High
EMP0468,Research & Development,Research Director,4,42,Female,Active Directory,Admin,Mover,No,1,0,0,0,Travel_Rarely,No,3,16,2,65,High
EMP0468,Research & Development,Research Director,4,42,Female,SAP,Admin,Mover,No,1,0,0,0,Travel_Rarely,No,3,16,2,65,High
EMP0468,Research & Development,Research Director,4,42,Female,SharePoint,Admin,Mover,No,1,0,0,0,Travel_Rarely,No,3,16,2,65,High
EMP0468,Research & Development,Research Director,4,42,Female,ServiceNow,Admin,Mover,No,1,0,0,0,Travel_Rarely,No,3,16,2,65,High
EMP0468,Research & Development,Research Director,4,42,Female,Lab Systems,Admin,Mover,No,1,0,0,0,Travel_Rarely,No,3,16,2,65,High
EMP0473,Sales,Manager,3,48,Female,Active Directory,Write,Mover,No,0,0,0,0,Travel_Rarely,No,4,15,3,50,High
EMP0473,Sales,Manager,3,48,Female,Salesforce,Write,Mover,No,0,0,0,0,Travel_Rarely,No,4,15,3,50,High
EMP0473,Sales,Manager,3,48,Female,SharePoint,Write,Mover,No,0,0,0,0,Travel_Rarely,No,4,15,3,50,High
EMP0473,Sales,Manager,3,48,Female,ServiceNow,Write,Mover,No,0,0,0,0,Travel_Rarely,No,4,15,3,50,High
EMP0473,Sales,Manager,3,48,Female,CRM Portal,Write,Mover,No,0,0,0,0,Travel_Rarely,No,4,15,3,50,High
EMP0478,Sales,Sales Representative,1,21,Female,Active Directory,Read,Leaver,Yes,3,2,1,2,Travel_Frequently,Yes,3,3,3,65,High
EMP0478,Sales,Sales Representative,1,21,Female,Salesforce,Read,Leaver,Yes,3,2,1,2,Travel_Frequently,Yes,3,3,3,65,High
EMP0478,Sales,Sales Representative,1,21,Female,SharePoint,Read,Leaver,Yes,3,2,1,2,Travel_Frequently,Yes,3,3,3,65,High
EMP0478,Sales,Sales Representative,1,21,Female,ServiceNow,Read,Leaver,Yes,3,2,1,2,Travel_Frequently,Yes,3,3,3,65,High
EMP0478,Sales,Sales Representative,1,21,Female,CRM Portal,Read,Leaver,Yes,3,2,1,2,Travel_Frequently,Yes,3,3,3,65,High
EMP0485,Sales,Sales Representative,1,33,Female,Active Directory,Read,Leaver,Yes,1,0,0,0,Travel_Rarely,Yes,3,1,2,70,Critical
EMP0485,Sales,Sales Representative,1,33,Female,Salesforce,Read,Leaver,Yes,1,0,0,0,Travel_Rarely,Yes,3,1,2,70,Critical
EMP0485,Sales,Sales Representative,1,33,Female,SharePoint,Read,Leaver,Yes,1,0,0,0,Travel_Rarely,Yes,3,1,2,70,Critical
EMP0485,Sales,Sales Representative,1,33,Female,ServiceNow,Read,Leaver,Yes,1,0,0,0,Travel_Rarely,Yes,3,1,2,70,Critical
EMP0485,Sales,Sales Representative,1,33,Female,CRM Portal,Read,Leaver,Yes,1,0,0,0,Travel_Rarely,Yes,3,1,2,70,Critical
EMP0488,Sales,Sales Executive,2,41,Male,Active Directory,Write,Leaver,Yes,8,7,7,7,Travel_Frequently,No,3,8,5,75,Critical
EMP0488,Sales,Sales Executive,2,41,Male,Salesforce,Write,Leaver,Yes,8,7,7,7,Travel_Frequently,No,3,8,5,75,Critical
EMP0488,Sales,Sales Executive,2,41,Male,SharePoint,Write,Leaver,Yes,8,7,7,7,Travel_Frequently,No,3,8,5,75,Critical
EMP0488,Sales,Sales Executive,2,41,Male,ServiceNow,Write,Leaver,Yes,8,7,7,7,Travel_Frequently,No,3,8,5,75,Critical
EMP0488,Sales,Sales Executive,2,41,Male,CRM Portal,Write,Leaver,Yes,8,7,7,7,Travel_Frequently,No,3,8,5,75,Critical
EMP0492,Sales,Sales Executive,2,40,Male,Active Directory,Write,Leaver,Yes,6,4,1,0,Travel_Rarely,Yes,3,8,6,90,Critical
EMP0492,Sales,Sales Executive,2,40,Male,Salesforce,Write,Leaver,Yes,6,4,1,0,Travel_Rarely,Yes,3,8,6,90,Critical
EMP0492,Sales,Sales Executive,2,40,Male,SharePoint,Write,Leaver,Yes,6,4,1,0,Travel_Rarely,Yes,3,8,6,90,Critical
EMP0492,Sales,Sales Executive,2,40,Male,ServiceNow,Write,Leaver,Yes,6,4,1,0,Travel_Rarely,Yes,3,8,6,90,Critical
EMP0492,Sales,Sales Executive,2,40,Male,CRM Portal,Write,Leaver,Yes,6,4,1,0,Travel_Rarely,Yes,3,8,6,90,Critical
EMP0494,Sales,Sales Representative,1,21,Female,Active Directory,Read,Leaver,Yes,1,0,0,0,Travel_Rarely,No,3,1,0,60,High
EMP0494,Sales,Sales Representative,1,21,Female,Salesforce,Read,Leaver,Yes,1,0,0,0,Travel_Rarely,No,3,1,0,60,High
EMP0494,Sales,Sales Representative,1,21,Female,SharePoint,Read,Leaver,Yes,1,0,0,0,Travel_Rarely,No,3,1,0,60,High
EMP0494,Sales,Sales Representative,1,21,Female,ServiceNow,Read,Leaver,Yes,1,0,0,0,Travel_Rarely,No,3,1,0,60,High
EMP0494,Sales,Sales Representative,1,21,Female,CRM Portal,Read,Leaver,Yes,1,0,0,0,Travel_Rarely,No,3,1,0,60,High
EMP0502,Sales,Sales Executive,2,34,Male,Active Directory,Write,Leaver,Yes,5,2,0,4,Non-Travel,Yes,3,9,3,65,High
EMP0502,Sales,Sales Executive,2,34,Male,Salesforce,Write,Leaver,Yes,5,2,0,4,Non-Travel,Yes,3,9,3,65,High
EMP0502,Sales,Sales Executive,2,34,Male,SharePoint,Write,Leaver,Yes,5,2,0,4,Non-Travel,Yes,3,9,3,65,High
EMP0502,Sales,Sales Executive,2,34,Male,ServiceNow,Write,Leaver,Yes,5,2,0,4,Non-Travel,Yes,3,9,3,65,High
EMP0502,Sales,Sales Executive,2,34,Male,CRM Portal,Write,Leaver,Yes,5,2,0,4,Non-Travel,Yes,3,9,3,65,High
EMP0510,Research & Development,Research Scientist,1,26,Male,Active Directory,Write,Leaver,Yes,6,4,0,4,Travel_Frequently,No,4,7,2,75,Critical
EMP0510,Research & Development,Research Scientist,1,26,Male,SAP,Write,Leaver,Yes,6,4,0,4,Travel_Frequently,No,4,7,2,75,Critical
EMP0510,Research & Development,Research Scientist,1,26,Male,SharePoint,Write,Leaver,Yes,6,4,0,4,Travel_Frequently,No,4,7,2,75,Critical
EMP0510,Research & Development,Research Scientist,1,26,Male,ServiceNow,Write,Leaver,Yes,6,4,0,4,Travel_Frequently,No,4,7,2,75,Critical
EMP0510,Research & Development,Research Scientist,1,26,Male,Lab Systems,Write,Leaver,Yes,6,4,0,4,Travel_Frequently,No,4,7,2,75,Critical
EMP0514,Research & Development,Research Scientist,1,30,Male,Active Directory,Write,Leaver,Yes,1,0,0,0,Travel_Frequently,Yes,4,3,4,85,Critical
EMP0514,Research & Development,Research Scientist,1,30,Male,SAP,Write,Leaver,Yes,1,0,0,0,Travel_Frequently,Yes,4,3,4,85,Critical
EMP0514,Research & Development,Research Scientist,1,30,Male,SharePoint,Write,Leaver,Yes,1,0,0,0,Travel_Frequently,Yes,4,3,4,85,Critical
EMP0514,Research & Development,Research Scientist,1,30,Male,ServiceNow,Write,Leaver,Yes,1,0,0,0,Travel_Frequently,Yes,4,3,4,85,Critical
EMP0514,Research & Development,Research Scientist,1,30,Male,Lab Systems,Write,Leaver,Yes,1,0,0,0,Travel_Frequently,Yes,4,3,4,85,Critical
EMP0518,Research & Development,Manufacturing Director,2,37,Male,Active Directory,Write,Mover,No,1,0,0,1,Travel_Rarely,Yes,3,18,2,60,High
EMP0518,Research & Development,Manufacturing Director,2,37,Male,SAP,Write,Mover,No,1,0,0,1,Travel_Rarely,Yes,3,18,2,60,High
EMP0518,Research & Development,Manufacturing Director,2,37,Male,SharePoint,Write,Mover,No,1,0,0,1,Travel_Rarely,Yes,3,18,2,60,High
EMP0518,Research & Development,Manufacturing Director,2,37,Male,ServiceNow,Write,Mover,No,1,0,0,1,Travel_Rarely,Yes,3,18,2,60,High
EMP0518,Research & Development,Manufacturing Director,2,37,Male,Lab Systems,Write,Mover,No,1,0,0,1,Travel_Rarely,Yes,3,18,2,60,High
EMP0520,Research & Development,Research Director,4,43,Male,Active Directory,Admin,Stable,No,25,10,3,9,Travel_Rarely,No,3,25,3,50,High
EMP0520,Research & Development,Research Director,4,43,Male,SAP,Admin,Stable,No,25,10,3,9,Travel_Rarely,No,3,25,3,50,High
EMP0520,Research & Development,Research Director,4,43,Male,SharePoint,Admin,Stable,No,25,10,3,9,Travel_Rarely,No,3,25,3,50,High
EMP0520,Research & Development,Research Director,4,43,Male,ServiceNow,Admin,Stable,No,25,10,3,9,Travel_Rarely,No,3,25,3,50,High
EMP0520,Research & Development,Research Director,4,43,Male,Lab Systems,Admin,Stable,No,25,10,3,9,Travel_Rarely,No,3,25,3,50,High
EMP0531,Research & Development,Manager,5,39,Male,Active Directory,Write,Stable,No,21,8,1,6,Travel_Frequently,Yes,3,21,3,50,High
EMP0531,Research & Development,Manager,5,39,Male,SAP,Write,Stable,No,21,8,1,6,Travel_Frequently,Yes,3,21,3,50,High
EMP0531,Research & Development,Manager,5,39,Male,SharePoint,Write,Stable,No,21,8,1,6,Travel_Frequently,Yes,3,21,3,50,High
EMP0531,Research & Development,Manager,5,39,Male,ServiceNow,Write,Stable,No,21,8,1,6,Travel_Frequently,Yes,3,21,3,50,High
EMP0531,Research & Development,Manager,5,39,Male,Lab Systems,Write,Stable,No,21,8,1,6,Travel_Frequently,Yes,3,21,3,50,High
EMP0538,Research & Development,Laboratory Technician,1,25,Male,Active Directory,Read,Leaver,Yes,2,2,0,2,Travel_Rarely,No,3,6,5,50,High
EMP0538,Research & Development,Laboratory Technician,1,25,Male,SAP,Read,Leaver,Yes,2,2,0,2,Travel_Rarely,No,3,6,5,50,High
EMP0538,Research & Development,Laboratory Technician,1,25,Male,SharePoint,Read,Leaver,Yes,2,2,0,2,Travel_Rarely,No,3,6,5,50,High
EMP0538,Research & Development,Laboratory Technician,1,25,Male,ServiceNow,Read,Leaver,Yes,2,2,0,2,Travel_Rarely,No,3,6,5,50,High
EMP0538,Research & Development,Laboratory Technician,1,25,Male,Lab Systems,Read,Leaver,Yes,2,2,0,2,Travel_Rarely,No,3,6,5,50,High
EMP0554,Sales,Sales Representative,1,24,Female,Active Directory,Read,Leaver,Yes,5,3,1,4,Travel_Rarely,Yes,3,6,4,60,High
EMP0554,Sales,Sales Representative,1,24,Female,Salesforce,Read,Leaver,Yes,5,3,1,4,Travel_Rarely,Yes,3,6,4,60,High
EMP0554,Sales,Sales Representative,1,24,Female,SharePoint,Read,Leaver,Yes,5,3,1,4,Travel_Rarely,Yes,3,6,4,60,High
EMP0554,Sales,Sales Representative,1,24,Female,ServiceNow,Read,Leaver,Yes,5,3,1,4,Travel_Rarely,Yes,3,6,4,60,High
EMP0554,Sales,Sales Representative,1,24,Female,CRM Portal,Read,Leaver,Yes,5,3,1,4,Travel_Rarely,Yes,3,6,4,60,High
EMP0555,Sales,Sales Representative,1,34,Female,Active Directory,Read,Leaver,Yes,2,2,1,0,Travel_Frequently,No,3,3,3,65,High
EMP0555,Sales,Sales Representative,1,34,Female,Salesforce,Read,Leaver,Yes,2,2,1,0,Travel_Frequently,No,3,3,3,65,High
EMP0555,Sales,Sales Representative,1,34,Female,SharePoint,Read,Leaver,Yes,2,2,1,0,Travel_Frequently,No,3,3,3,65,High
EMP0555,Sales,Sales Representative,1,34,Female,ServiceNow,Read,Leaver,Yes,2,2,1,0,Travel_Frequently,No,3,3,3,65,High
EMP0555,Sales,Sales Representative,1,34,Female,CRM Portal,Read,Leaver,Yes,2,2,1,0,Travel_Frequently,No,3,3,3,65,High
EMP0556,Research & Development,Laboratory Technician,1,38,Male,Active Directory,Read,Mover,No,1,0,0,0,Travel_Frequently,Yes,4,1,3,55,High
EMP0556,Research & Development,Laboratory Technician,1,38,Male,SAP,Read,Mover,No,1,0,0,0,Travel_Frequently,Yes,4,1,3,55,High
EMP0556,Research & Development,Laboratory Technician,1,38,Male,SharePoint,Read,Mover,No,1,0,0,0,Travel_Frequently,Yes,4,1,3,55,High
EMP0556,Research & Development,Laboratory Technician,1,38,Male,ServiceNow,Read,Mover,No,1,0,0,0,Travel_Frequently,Yes,4,1,3,55,High
EMP0556,Research & Development,Laboratory Technician,1,38,Male,Lab Systems,Read,Mover,No,1,0,0,0,Travel_Frequently,Yes,4,1,3,55,High
EMP0565,Research & Development,Research Scientist,1,29,Female,Active Directory,Write,Leaver,Yes,2,2,1,1,Travel_Rarely,No,3,6,2,70,Critical
EMP0565,Research & Development,Research Scientist,1,29,Female,SAP,Write,Leaver,Yes,2,2,1,1,Travel_Rarely,No,3,6,2,70,Critical
EMP0565,Research & Development,Research Scientist,1,29,Female,SharePoint,Write,Leaver,Yes,2,2,1,1,Travel_Rarely,No,3,6,2,70,Critical
EMP0565,Research & Development,Research Scientist,1,29,Female,ServiceNow,Write,Leaver,Yes,2,2,1,1,Travel_Rarely,No,3,6,2,70,Critical
EMP0565,Research & Development,Research Scientist,1,29,Female,Lab Systems,Write,Leaver,Yes,2,2,1,1,Travel_Rarely,No,3,6,2,70,Critical
EMP0566,Human Resources,Human Resources,1,19,Male,Active Directory,Read,Leaver,Yes,1,0,0,0,Travel_Rarely,No,3,1,3,60,High
EMP0566,Human Resources,Human Resources,1,19,Male,Workday,Read,Leaver,Yes,1,0,0,0,Travel_Rarely,No,3,1,3,60,High
EMP0566,Human Resources,Human Resources,1,19,Male,SharePoint,Read,Leaver,Yes,1,0,0,0,Travel_Rarely,No,3,1,3,60,High
EMP0566,Human Resources,Human Resources,1,19,Male,ServiceNow,Read,Leaver,Yes,1,0,0,0,Travel_Rarely,No,3,1,3,60,High
EMP0566,Human Resources,Human Resources,1,19,Male,HR Portal,Read,Leaver,Yes,1,0,0,0,Travel_Rarely,No,3,1,3,60,High
EMP0568,Sales,Manager,4,57,Male,Active Directory,Write,Mover,No,1,0,0,0,Travel_Rarely,No,3,32,3,50,High
EMP0568,Sales,Manager,4,57,Male,Salesforce,Write,Mover,No,1,0,0,0,Travel_Rarely,No,3,32,3,50,High
EMP0568,Sales,Manager,4,57,Male,SharePoint,Write,Mover,No,1,0,0,0,Travel_Rarely,No,3,32,3,50,High
EMP0568,Sales,Manager,4,57,Male,ServiceNow,Write,Mover,No,1,0,0,0,Travel_Rarely,No,3,32,3,50,High
EMP0568,Sales,Manager,4,57,Male,CRM Portal,Write,Mover,No,1,0,0,0,Travel_Rarely,No,3,32,3,50,High
EMP0582,Research & Development,Manager,3,33,Male,Active Directory,Write,Leaver,Yes,7,6,7,7,Travel_Rarely,Yes,3,15,2,80,Critical
EMP0582,Research & Development,Manager,3,33,Male,SAP,Write,Leaver,Yes,7,6,7,7,Travel_Rarely,Yes,3,15,2,80,Critical
EMP0582,Research & Development,Manager,3,33,Male,SharePoint,Write,Leaver,Yes,7,6,7,7,Travel_Rarely,Yes,3,15,2,80,Critical
EMP0582,Research & Development,Manager,3,33,Male,ServiceNow,Write,Leaver,Yes,7,6,7,7,Travel_Rarely,Yes,3,15,2,80,Critical
EMP0582,Research & Development,Manager,3,33,Male,Lab Systems,Write,Leaver,Yes,7,6,7,7,Travel_Rarely,Yes,3,15,2,80,Critical
EMP0584,Research & Development,Laboratory Technician,1,33,Male,Active Directory,Read,Leaver,Yes,4,3,1,3,Travel_Rarely,No,3,8,2,50,High
EMP0584,Research & Development,Laboratory Technician,1,33,Male,SAP,Read,Leaver,Yes,4,3,1,3,Travel_Rarely,No,3,8,2,50,High
EMP0584,Research & Development,Laboratory Technician,1,33,Male,SharePoint,Read,Leaver,Yes,4,3,1,3,Travel_Rarely,No,3,8,2,50,High
EMP0584,Research & Development,Laboratory Technician,1,33,Male,ServiceNow,Read,Leaver,Yes,4,3,1,3,Travel_Rarely,No,3,8,2,50,High
EMP0584,Research & Development,Laboratory Technician,1,33,Male,Lab Systems,Read,Leaver,Yes,4,3,1,3,Travel_Rarely,No,3,8,2,50,High
EMP0587,Research & Development,Healthcare Representative,3,31,Male,Active Directory,Read,Leaver,Yes,1,0,0,0,Travel_Frequently,No,3,12,2,65,High
EMP0587,Research & Development,Healthcare Representative,3,31,Male,SAP,Read,Leaver,Yes,1,0,0,0,Travel_Frequently,No,3,12,2,65,High
EMP0587,Research & Development,Healthcare Representative,3,31,Male,SharePoint,Read,Leaver,Yes,1,0,0,0,Travel_Frequently,No,3,12,2,65,High
EMP0587,Research & Development,Healthcare Representative,3,31,Male,ServiceNow,Read,Leaver,Yes,1,0,0,0,Travel_Frequently,No,3,12,2,65,High
EMP0587,Research & Development,Healthcare Representative,3,31,Male,Lab Systems,Read,Leaver,Yes,1,0,0,0,Travel_Frequently,No,3,12,2,65,High
EMP0590,Human Resources,Human Resources,3,34,Female,Active Directory,Read,Leaver,Yes,3,2,0,2,Travel_Frequently,Yes,3,11,2,65,High
EMP0590,Human Resources,Human Resources,3,34,Female,Workday,Read,Leaver,Yes,3,2,0,2,Travel_Frequently,Yes,3,11,2,65,High
EMP0590,Human Resources,Human Resources,3,34,Female,SharePoint,Read,Leaver,Yes,3,2,0,2,Travel_Frequently,Yes,3,11,2,65,High
EMP0590,Human Resources,Human Resources,3,34,Female,ServiceNow,Read,Leaver,Yes,3,2,0,2,Travel_Frequently,Yes,3,11,2,65,High
EMP0590,Human Resources,Human Resources,3,34,Female,HR Portal,Read,Leaver,Yes,3,2,0,2,Travel_Frequently,Yes,3,11,2,65,High
EMP0593,Research & Development,Laboratory Technician,1,22,Male,Active Directory,Read,Leaver,Yes,2,2,1,2,Travel_Frequently,No,3,4,3,55,High
EMP0593,Research & Development,Laboratory Technician,1,22,Male,SAP,Read,Leaver,Yes,2,2,1,2,Travel_Frequently,No,3,4,3,55,High
EMP0593,Research & Development,Laboratory Technician,1,22,Male,SharePoint,Read,Leaver,Yes,2,2,1,2,Travel_Frequently,No,3,4,3,55,High
EMP0593,Research & Development,Laboratory Technician,1,22,Male,ServiceNow,Read,Leaver,Yes,2,2,1,2,Travel_Frequently,No,3,4,3,55,High
EMP0593,Research & Development,Laboratory Technician,1,22,Male,Lab Systems,Read,Leaver,Yes,2,2,1,2,Travel_Frequently,No,3,4,3,55,High
EMP0608,Human Resources,Human Resources,1,26,Female,Active Directory,Read,Leaver,Yes,7,7,1,0,Travel_Frequently,Yes,3,8,2,85,Critical
EMP0608,Human Resources,Human Resources,1,26,Female,Workday,Read,Leaver,Yes,7,7,1,0,Travel_Frequently,Yes,3,8,2,85,Critical
EMP0608,Human Resources,Human Resources,1,26,Female,SharePoint,Read,Leaver,Yes,7,7,1,0,Travel_Frequently,Yes,3,8,2,85,Critical
EMP0608,Human Resources,Human Resources,1,26,Female,ServiceNow,Read,Leaver,Yes,7,7,1,0,Travel_Frequently,Yes,3,8,2,85,Critical
EMP0608,Human Resources,Human Resources,1,26,Female,HR Portal,Read,Leaver,Yes,7,7,1,0,Travel_Frequently,Yes,3,8,2,85,Critical
EMP0612,Research & Development,Research Director,4,33,Female,Active Directory,Admin,Mover,No,6,1,0,5,Travel_Rarely,No,3,10,2,65,High
EMP0612,Research & Development,Research Director,4,33,Female,SAP,Admin,Mover,No,6,1,0,5,Travel_Rarely,No,3,10,2,65,High
EMP0612,Research & Development,Research Director,4,33,Female,SharePoint,Admin,Mover,No,6,1,0,5,Travel_Rarely,No,3,10,2,65,High
EMP0612,Research & Development,Research Director,4,33,Female,ServiceNow,Admin,Mover,No,6,1,0,5,Travel_Rarely,No,3,10,2,65,High
EMP0612,Research & Development,Research Director,4,33,Female,Lab Systems,Admin,Mover,No,6,1,0,5,Travel_Rarely,No,3,10,2,65,High
EMP0614,Sales,Sales Representative,1,18,Male,Active Directory,Read,Leaver,Yes,0,0,0,0,Travel_Frequently,Yes,3,0,3,75,Critical
EMP0614,Sales,Sales Representative,1,18,Male,Salesforce,Read,Leaver,Yes,0,0,0,0,Travel_Frequently,Yes,3,0,3,75,Critical
EMP0614,Sales,Sales Representative,1,18,Male,SharePoint,Read,Leaver,Yes,0,0,0,0,Travel_Frequently,Yes,3,0,3,75,Critical
EMP0614,Sales,Sales Representative,1,18,Male,ServiceNow,Read,Leaver,Yes,0,0,0,0,Travel_Frequently,Yes,3,0,3,75,Critical
EMP0614,Sales,Sales Representative,1,18,Male,CRM Portal,Read,Leaver,Yes,0,0,0,0,Travel_Frequently,Yes,3,0,3,75,Critical
EMP0618,Sales,Sales Executive,2,26,Male,Active Directory,Write,Mover,No,0,0,0,0,Travel_Rarely,No,3,8,5,50,High
EMP0618,Sales,Sales Executive,2,26,Male,Salesforce,Write,Mover,No,0,0,0,0,Travel_Rarely,No,3,8,5,50,High
EMP0618,Sales,Sales Executive,2,26,Male,SharePoint,Write,Mover,No,0,0,0,0,Travel_Rarely,No,3,8,5,50,High
