EmployeeID,Department,JobRole,JobLevel,Age,Gender,SystemName,AccessLevel,JML_Status,Attrition,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel,OverTime,PerformanceRating,TotalWorkingYears,TrainingTimesLastYear,RiskScore,RiskLevel
EMP0131,Sales,Sales Executive,4,58,Male,Salesforce,Write,Stable,No,37,10,1,8,Travel_Rarely,No,3,38,1,35,Medium
EMP0131,Sales,Sales Executive,4,58,Male,SharePoint,Write,Stable,No,37,10,1,8,Travel_Rarely,No,3,38,1,35,Medium
EMP0131,Sales,Sales Executive,4,58,Male,ServiceNow,Write,Stable,No,37,10,1,8,Travel_Rarely,No,3,38,1,35,Medium
EMP0131,Sales,Sales Executive,4,58,Male,CRM Portal,Write,Stable,No,37,10,1,8,Travel_Rarely,No,3,38,1,35,Medium
EMP0132,Research & Development,Laboratory Technician,2,44,Male,Active Directory,Read,Stable,No,3,2,1,2,Non-Travel,No,3,17,3,5,Low
EMP0132,Research & Development,Laboratory Technician,2,44,Male,SAP,Read,Stable,No,3,2,1,2,Non-Travel,No,3,17,3,5,Low
EMP0132,Research & Development,Laboratory Technician,2,44,Male,SharePoint,Read,Stable,No,3,2,1,2,Non-Travel,No,3,17,3,5,Low
EMP0132,Research & Development,Laboratory Technician,2,44,Male,ServiceNow,Read,Stable,No,3,2,1,2,Non-Travel,No,3,17,3,5,Low
EMP0132,Research & Development,Laboratory Technician,2,44,Male,Lab Systems,Read,Stable,No,3,2,1,2,Non-Travel,No,3,17,3,5,Low
EMP0133,Human Resources,Human Resources,1,37,Male,Active Directory,Read,Leaver,Yes,3,2,0,2,Travel_Rarely,Yes,4,7,3,60,High
EMP0133,Human Resources,Human Resources,1,37,Male,Workday,Read,Leaver,Yes,3,2,0,2,Travel_Rarely,Yes,4,7,3,60,High
EMP0133,Human Resources,Human Resources,1,37,Male,SharePoint,Read,Leaver,Yes,3,2,0,2,Travel_Rarely,Yes,4,7,3,60,High
EMP0133,Human Resources,Human Resources,1,37,Male,ServiceNow,Read,Leaver,Yes,3,2,0,2,Travel_Rarely,Yes,4,7,3,60,High
EMP0133,Human Resources,Human Resources,1,37,Male,HR Portal,Read,Leaver,Yes,3,2,0,2,Travel_Rarely,Yes,4,7,3,60,High
EMP0134,Research & Development,Research Scientist,1,32,Male,Active Directory,Write,Mover,No,1,0,0,0,Travel_Rarely,No,3,1,2,50,High
EMP0134,Research & Development,Research Scientist,1,32,Male,SAP,Write,Mover,No,1,0,0,0,Travel_Rarely,No,3,1,2,50,High
EMP0134,Research & Development,Research Scientist,1,32,Male,SharePoint,Write,Mover,No,1,0,0,0,Travel_Rarely,No,3,1,2,50,High
EMP0134,Research & Development,Research Scientist,1,32,Male,ServiceNow,Write,Mover,No,1,0,0,0,Travel_Rarely,No,3,1,2,50,High
EMP0134,Research & Development,Research Scientist,1,32,Male,Lab Systems,Write,Mover,No,1,0,0,0,Travel_Rarely,No,3,1,2,50,High
EMP0137,Research & Development,Laboratory Technician,1,20,Female,Active Directory,Read,Leaver,Yes,1,0,1,0,Travel_Frequently,Yes,3,1,5,75,Critical
EMP0137,Research & Development,Laboratory Technician,1,20,Female,SAP,Read,Leaver,Yes,1,0,1,0,Travel_Frequently,Yes,3,1,5,75,Critical
EMP0137,Research & Development,Laboratory Technician,1,20,Female,SharePoint,Read,Leaver,Yes,1,0,1,0,Travel_Frequently,Yes,3,1,5,75,Critical
EMP0137,Research & Development,Laboratory Technician,1,20,Female,ServiceNow,Read,Leaver,Yes,1,0,1,0,Travel_Frequently,Yes,3,1,5,75,Critical
EMP0137,Research & Development,Laboratory Technician,1,20,Female,Lab Systems,Read,Leaver,Yes,1,0,1,0,Travel_Frequently,Yes,3,1,5,75,Critical
EMP0138,Research & Development,Research Scientist,2,34,Female,Active Directory,Write,Stable,No,16,13,2,10,Travel_Rarely,No,3,16,3,35,Medium
EMP0138,Research & Development,Research Scientist,2,34,Female,SAP,Write,Stable,No,16,13,2,10,Travel_Rarely,No,3,16,3,35,Medium
EMP0138,Research & Development,Research Scientist,2,34,Female,SharePoint,Write,Stable,No,16,13,2,10,Travel_Rarely,No,3,16,3,35,Medium
EMP0138,Research & Development,Research Scientist,2,34,Female,ServiceNow,Write,Stable,No,16,13,2,10,Travel_Rarely,No,3,16,3,35,Medium
EMP0138,Research & Development,Research Scientist,2,34,Female,Lab Systems,Write,Stable,No,16,13,2,10,Travel_Rarely,No,3,16,3,35,Medium
EMP0139,Research & Development,Healthcare Representative,2,37,Male,Active Directory,Read,Mover,No,1,0,0,0,Non-Travel,No,3,17,2,35,Medium
EMP0139,Research & Development,Healthcare Representative,2,37,Male,SAP,Read,Mover,No,1,0,0,0,Non-Travel,No,3,17,2,35,Medium
EMP0139,Research & Development,Healthcare Representative,2,37,Male,SharePoint,Read,Mover,No,1,0,0,0,Non-Travel,No,3,17,2,35,Medium
EMP0139,Research & Development,Healthcare Representative,2,37,Male,ServiceNow,Read,Mover,No,1,0,0,0,Non-Travel,No,3,17,2,35,Medium
EMP0139,Research & Development,Healthcare Representative,2,37,Male,Lab Systems,Read,Mover,No,1,0,0,0,Non-Travel,No,3,17,2,35,Medium
EMP0140,Human Resources,Manager,5,59,Female,Active Directory,Write,Stable,No,3,2,2,2,Non-Travel,No,4,30,3,15,Low
EMP0140,Human Resources,Manager,5,59,Female,Workday,Write,Stable,No,3,2,2,2,Non-Travel,No,4,30,3,15,Low
EMP0140,Human Resources,Manager,5,59,Female,SharePoint,Write,Stable,No,3,2,2,2,Non-Travel,No,4,30,3,15,Low
EMP0140,Human Resources,Manager,5,59,Female,ServiceNow,Write,Stable,No,3,2,2,2,Non-Travel,No,4,30,3,15,Low
EMP0140,Human Resources,Manager,5,59,Female,HR Portal,Write,Stable,No,3,2,2,2,Non-Travel,No,4,30,3,15,Low
EMP0141,Research & Development,Research Director,5,50,Female,Active Directory,Admin,Stable,No,8,3,0,7,Travel_Frequently,Yes,3,28,1,60,High
EMP0141,Research & Development,Research Director,5,50,Female,SAP,Admin,Stable,No,8,3,0,7,Travel_Frequently,Yes,3,28,1,60,High
EMP0141,Research & Development,Research Director,5,50,Female,SharePoint,Admin,Stable,No,8,3,0,7,Travel_Frequently,Yes,3,28,1,60,High
EMP0141,Research & Development,Research Director,5,50,Female,ServiceNow,Admin,Stable,No,8,3,0,7,Travel_Frequently,Yes,3,28,1,60,High
EMP0141,Research & Development,Research Director,5,50,Female,Lab Systems,Admin,Stable,No,8,3,0,7,Travel_Frequently,Yes,3,28,1,60,High
EMP0142,Sales,Sales Executive,2,25,Male,Active Directory,Write,Leaver,Yes,6,4,0,3,Travel_Rarely,Yes,3,6,1,80,Critical
EMP0142,Sales,Sales Executive,2,25,Male,Salesforce,Write,Leaver,Yes,6,4,0,3,Travel_Rarely,Yes,3,6,1,80,Critical
EMP0142,Sales,Sales Executive,2,25,Male,SharePoint,Write,Leaver,Yes,6,4,0,3,Travel_Rarely,Yes,3,6,1,80,Critical
EMP0142,Sales,Sales Executive,2,25,Male,ServiceNow,Write,Leaver,Yes,6,4,0,3,Travel_Rarely,Yes,3,6,1,80,Critical
EMP0142,Sales,Sales Executive,2,25,Male,CRM Portal,Write,Leaver,Yes,6,4,0,3,Travel_Rarely,Yes,3,6,1,80,Critical
EMP0143,Research & Development,Research Scientist,1,25,Male,Active Directory,Write,Stable,No,2,2,2,1,Travel_Rarely,No,3,2,2,30,Medium
EMP0143,Research & Development,Research Scientist,1,25,Male,SAP,Write,Stable,No,2,2,2,1,Travel_Rarely,No,3,2,2,30,Medium
EMP0143,Research & Development,Research Scientist,1,25,Male,SharePoint,Write,Stable,No,2,2,2,1,Travel_Rarely,No,3,2,2,30,Medium
EMP0143,Research & Development,Research Scientist,1,25,Male,ServiceNow,Write,Stable,No,2,2,2,1,Travel_Rarely,No,3,2,2,30,Medium
EMP0143,Research & Development,Research Scientist,1,25,Male,Lab Systems,Write,Stable,No,2,2,2,1,Travel_Rarely,No,3,2,2,30,Medium
EMP0144,Research & Development,Laboratory Technician,1,22,Female,Active Directory,Read,Mover,No,0,0,0,0,Travel_Rarely,No,3,1,5,40,Medium
EMP0144,Research & Development,Laboratory Technician,1,22,Female,SAP,Read,Mover,No,0,0,0,0,Travel_Rarely,No,3,1,5,40,Medium
EMP0144,Research & Development,Laboratory Technician,1,22,Female,SharePoint,Read,Mover,No,0,0,0,0,Travel_Rarely,No,3,1,5,40,Medium
EMP0144,Research & Development,Laboratory Technician,1,22,Female,ServiceNow,Read,Mover,No,0,0,0,0,Travel_Rarely,No,3,1,5,40,Medium
EMP0144,Research & Development,Laboratory Technician,1,22,Female,Lab Systems,Read,Mover,No,0,0,0,0,Travel_Rarely,No,3,1,5,40,Medium
EMP0145,Research & Development,Healthcare Representative,3,51,Female,Active Directory,Read,Stable,No,13,12,12,8,Travel_Frequently,No,4,23,1,30,Medium
EMP0145,Research & Development,Healthcare Representative,3,51,Female,SAP,Read,Stable,No,13,12,12,8,Travel_Frequently,No,4,23,1,30,Medium
EMP0145,Research & Development,Healthcare Representative,3,51,Female,SharePoint,Read,Stable,No,13,12,12,8,Travel_Frequently,No,4,23,1,30,Medium
EMP0145,Research & Development,Healthcare Representative,3,51,Female,ServiceNow,Read,Stable,No,13,12,12,8,Travel_Frequently,No,4,23,1,30,Medium
EMP0145,Research & Development,Healthcare Representative,3,51,Female,Lab Systems,Read,Stable,No,13,12,12,8,Travel_Frequently,No,4,23,1,30,Medium
EMP0147,Research & Development,Laboratory Technician,2,34,Male,Active Directory,Read,Leaver,Yes,9,7,0,6,Travel_Frequently,Yes,4,9,3,75,Critical
EMP0147,Research & Development,Laboratory Technician,2,34,Male,SAP,Read,Leaver,Yes,9,7,0,6,Travel_Frequently,Yes,4,9,3,75,Critical
EMP0147,Research & Development,Laboratory Technician,2,34,Male,SharePoint,Read,Leaver,Yes,9,7,0,6,Travel_Frequently,Yes,4,9,3,75,Critical
EMP0147,Research & Development,Laboratory Technician,2,34,Male,ServiceNow,Read,Leaver,Yes,9,7,0,6,Travel_Frequently,Yes,4,9,3,75,Critical
EMP0147,Research & Development,Laboratory Technician,2,34,Male,Lab Systems,Read,Leaver,Yes,9,7,0,6,Travel_Frequently,Yes,4,9,3,75,Critical
EMP0148,Human Resources,Manager,4,54,Female,Active Directory,Write,Stable,No,5,3,4,4,Non-Travel,Yes,3,23,3,25,Low
EMP0148,Human Resources,Manager,4,54,Female,Workday,Write,Stable,No,5,3,4,4,Non-Travel,Yes,3,23,3,25,Low
EMP0148,Human Resources,Manager,4,54,Female,SharePoint,Write,Stable,No,5,3,4,4,Non-Travel,Yes,3,23,3,25,Low
EMP0148,Human Resources,Manager,4,54,Female,ServiceNow,Write,Stable,No,5,3,4,4,Non-Travel,Yes,3,23,3,25,Low
EMP0148,Human Resources,Manager,4,54,Female,HR Portal,Write,Stable,No,5,3,4,4,Non-Travel,Yes,3,23,3,25,Low
EMP0150,Research & Development,Laboratory Technician,1,24,Male,Active Directory,Read,Stable,No,5,3,1,2,Travel_Rarely,No,3,6,2,10,Low
EMP0150,Research & Development,Laboratory Technician,1,24,Male,SAP,Read,Stable,No,5,3,1,2,Travel_Rarely,No,3,6,2,10,Low
EMP0150,Research & Development,Laboratory Technician,1,24,Male,SharePoint,Read,Stable,No,5,3,1,2,Travel_Rarely,No,3,6,2,10,Low
EMP0150,Research & Development,Laboratory Technician,1,24,Male,ServiceNow,Read,Stable,No,5,3,1,2,Travel_Rarely,No,3,6,2,10,Low
EMP0150,Research & Development,Laboratory Technician,1,24,Male,Lab Systems,Read,Stable,No,5,3,1,2,Travel_Rarely,No,3,6,2,10,Low
EMP0151,Research & Development,Research Scientist,2,34,Female,Active Directory,Write,Mover,No,1,0,0,0,Travel_Rarely,No,3,12,3,50,High
EMP0151,Research & Development,Research Scientist,2,34,Female,SAP,Write,Mover,No,1,0,0,0,Travel_Rarely,No,3,12,3,50,High
EMP0151,Research & Development,Research Scientist,2,34,Female,SharePoint,Write,Mover,No,1,0,0,0,Travel_Rarely,No,3,12,3,50,High
EMP0151,Research & Development,Research Scientist,2,34,Female,ServiceNow,Write,Mover,No,1,0,0,0,Travel_Rarely,No,3,12,3,50,High
EMP0151,Research & Development,Research Scientist,2,34,Female,Lab Systems,Write,Mover,No,1,0,0,0,Travel_Rarely,No,3,12,3,50,High
EMP0152,Sales,Sales Executive,3,37,Male,Active Directory,Write,Stable,No,5,3,1,3,Travel_Rarely,No,3,12,3,20,Low
EMP0152,Sales,Sales Executive,3,37,Male,Salesforce,Write,Stable,No,5,3,1,3,Travel_Rarely,No,3,12,3,20,Low
EMP0152,Sales,Sales Executive,3,37,Male,SharePoint,Write,Stable,No,5,3,1,3,Travel_Rarely,No,3,12,3,20,Low
EMP0152,Sales,Sales Executive,3,37,Male,ServiceNow,Write,Stable,No,5,3,1,3,Travel_Rarely,No,3,12,3,20,Low
EMP0152,Sales,Sales Executive,3,37,Male,CRM Portal,Write,Stable,No,5,3,1,3,Travel_Rarely,No,3,12,3,20,Low
EMP0153,Research & Development,Manager,3,34,Female,Active Directory,Write,Stable,No,11,10,5,8,Travel_Rarely,No,3,14,6,35,Medium
EMP0153,Research & Development,Manager,3,34,Female,SAP,Write,Stable,No,11,10,5,8,Travel_Rarely,No,3,14,6,35,Medium
EMP0153,Research & Development,Manager,3,34,Female,SharePoint,Write,Stable,No,11,10,5,8,Travel_Rarely,No,3,14,6,35,Medium
EMP0153,Research & Development,Manager,3,34,Female,ServiceNow,Write,Stable,No,11,10,5,8,Travel_Rarely,No,3,14,6,35,Medium
EMP0153,Research & Development,Manager,3,34,Female,Lab Systems,Write,Stable,No,11,10,5,8,Travel_Rarely,No,3,14,6,35,Medium
EMP0154,Sales,Sales Executive,3,36,Female,Active Directory,Write,Stable,No,9,7,2,8,Travel_Frequently,No,3,10,6,35,Medium
EMP0154,Sales,Sales Executive,3,36,Female,Salesforce,Write,Stable,No,9,7,2,8,Travel_Frequently,No,3,10,6,35,Medium
EMP0154,Sales,Sales Executive,3,36,Female,SharePoint,Write,Stable,No,9,7,2,8,Travel_Frequently,No,3,10,6,35,Medium
EMP0154,Sales,Sales Executive,3,36,Female,ServiceNow,Write,Stable,No,9,7,2,8,Travel_Frequently,No,3,10,6,35,Medium
EMP0154,Sales,Sales Executive,3,36,Female,CRM Portal,Write,Stable,No,9,7,2,8,Travel_Frequently,No,3,10,6,35,Medium
EMP0155,Research & Development,Laboratory Technician,1,36,Female,Active Directory,Read,Mover,No,1,0,0,0,Travel_Rarely,No,4,7,2,40,Medium
EMP0155,Research & Development,Laboratory Technician,1,36,Female,SAP,Read,Mover,No,1,0,0,0,Travel_Rarely,No,4,7,2,40,Medium
EMP0155,Research & Development,Laboratory Technician,1,36,Female,SharePoint,Read,Mover,No,1,0,0,0,Travel_Rarely,No,4,7,2,40,Medium
EMP0155,Research & Development,Laboratory Technician,1,36,Female,ServiceNow,Read,Mover,No,1,0,0,0,Travel_Rarely,No,4,7,2,40,Medium
EMP0155,Research & Development,Laboratory Technician,1,36,Female,Lab Systems,Read,Mover,No,1,0,0,0,Travel_Rarely,No,4,7,2,40,Medium
EMP0158,Sales,Manager,4,43,Male,Active Directory,Write,Stable,No,25,12,4,12,Travel_Frequently,Yes,3,25,3,50,High
EMP0158,Sales,Manager,4,43,Male,Salesforce,Write,Stable,No,25,12,4,12,Travel_Frequently,Yes,3,25,3,50,High
EMP0158,Sales,Manager,4,43,Male,SharePoint,Write,Stable,No,25,12,4,12,Travel_Frequently,Yes,3,25,3,50,High
EMP0158,Sales,Manager,4,43,Male,ServiceNow,Write,Stable,No,25,12,4,12,Travel_Frequently,Yes,3,25,3,50,High
EMP0158,Sales,Manager,4,43,Male,CRM Portal,Write,Stable,No,25,12,4,12,Travel_Frequently,Yes,3,25,3,50,High
EMP0159,Research & Development,Research Scientist,1,30,Male,Active Directory,Write,Stable,No,10,7,0,9,Travel_Frequently,No,4,10,2,35,Medium
EMP0159,Research & Development,Research Scientist,1,30,Male,SAP,Write,Stable,No,10,7,0,9,Travel_Frequently,No,4,10,2,35,Medium
EMP0159,Research & Development,Research Scientist,1,30,Male,SharePoint,Write,Stable,No,10,7,0,9,Travel_Frequently,No,4,10,2,35,Medium
EMP0159,Research & Development,Research Scientist,1,30,Male,ServiceNow,Write,Stable,No,10,7,0,9,Travel_Frequently,No,4,10,2,35,Medium
EMP0159,Research & Development,Research Scientist,1,30,Male,Lab Systems,Write,Stable,No,10,7,0,9,Travel_Frequently,No,4,10,2,35,Medium
EMP0160,Sales,Sales Executive,2,33,Male,Active Directory,Write,Stable,No,7,7,0,7,Non-Travel,No,3,8,2,25,Low
EMP0160,Sales,Sales Executive,2,33,Male,Salesforce,Write,Stable,No,7,7,0,7,Non-Travel,No,3,8,2,25,Low
EMP0160,Sales,Sales Executive,2,33,Male,SharePoint,Write,Stable,No,7,7,0,7,Non-Travel,No,3,8,2,25,Low
EMP0160,Sales,Sales Executive,2,33,Male,ServiceNow,Write,Stable,No,7,7,0,7,Non-Travel,No,3,8,2,25,Low
EMP0160,Sales,Sales Executive,2,33,Male,CRM Portal,Write,Stable,No,7,7,0,7,Non-Travel,No,3,8,2,25,Low
EMP0161,Research & Development,Research Scientist,1,56,Female,Active Directory,Write,Leaver,Yes,5,4,4,3,Travel_Rarely,Yes,3,7,2,70,Critical
EMP0161,Research & Development,Research Scientist,1,56,Female,SAP,Write,Leaver,Yes,5,4,4,3,Travel_Rarely,Yes,3,7,2,70,Critical
EMP0161,Research & Development,Research Scientist,1,56,Female,SharePoint,Write,Leaver,Yes,5,4,4,3,Travel_Rarely,Yes,3,7,2,70,Critical
EMP0161,Research & Development,Research Scientist,1,56,Female,ServiceNow,Write,Leaver,Yes,5,4,4,3,Travel_Rarely,Yes,3,7,2,70,Critical
EMP0161,Research & Development,Research Scientist,1,56,Female,Lab Systems,Write,Leaver,Yes,5,4,4,3,Travel_Rarely,Yes,3,7,2,70,Critical
EMP0162,Research & Development,Research Director,5,51,Male,Active Directory,Admin,Stable,No,20,18,15,15,Travel_Rarely,No,3,23,5,50,High
EMP0162,Research & Development,Research Director,5,51,Male,SAP,Admin,Stable,No,20,18,15,15,Travel_Rarely,No,3,23,5,50,High
EMP0162,Research & Development,Research Director,5,51,Male,SharePoint,Admin,Stable,No,20,18,15,15,Travel_Rarely,No,3,23,5,50,High
EMP0162,Research & Development,Research Director,5,51,Male,ServiceNow,Admin,Stable,No,20,18,15,15,Travel_Rarely,No,3,23,5,50,High
EMP0162,Research & Development,Research Director,5,51,Male,Lab Systems,Admin,Stable,No,20,18,15,15,Travel_Rarely,No,3,23,5,50,High
EMP0163,Sales,Sales Executive,2,31,Male,Active Directory,Write,Leaver,Yes,7,7,7,7,Travel_Rarely,Yes,3,12,3,80,Critical
EMP0163,Sales,Sales Executive,2,31,Male,Salesforce,Write,Leaver,Yes,7,7,7,7,Travel_Rarely,Yes,3,12,3,80,Critical
EMP0163,Sales,Sales Executive,2,31,Male,SharePoint,Write,Leaver,Yes,7,7,7,7,Travel_Rarely,Yes,3,12,3,80,Critical
EMP0163,Sales,Sales Executive,2,31,Male,ServiceNow,Write,Leaver,Yes,7,7,7,7,Travel_Rarely,Yes,3,12,3,80,Critical
EMP0163,Sales,Sales Executive,2,31,Male,CRM Portal,Write,Leaver,Yes,7,7,7,7,Travel_Rarely,Yes,3,12,3,80,Critical
EMP0164,Research & Development,Research Scientist,1,26,Female,Active Directory,Write,Stable,No,5,4,4,3,Travel_Rarely,No,3,5,3,20,Low
EMP0164,Research & Development,Research Scientist,1,26,Female,SAP,Write,Stable,No,5,4,4,3,Travel_Rarely,No,3,5,3,20,Low
EMP0164,Research & Development,Research Scientist,1,26,Female,SharePoint,Write,Stable,No,5,4,4,3,Travel_Rarely,No,3,5,3,20,Low
EMP0164,Research & Development,Research Scientist,1,26,Female,ServiceNow,Write,Stable,No,5,4,4,3,Travel_Rarely,No,3,5,3,20,Low
EMP0164,Research & Development,Research Scientist,1,26,Female,Lab Systems,Write,Stable,No,5,4,4,3,Travel_Rarely,No,3,5,3,20,Low
EMP0165,Research & Development,Healthcare Representative,3,58,Female,Active Directory,Read,Leaver,Yes,40,10,15,6,Travel_Rarely,No,3,40,3,65,High
EMP0165,Research & Development,Healthcare Representative,3,58,Female,SAP,Read,Leaver,Yes,40,10,15,6,Travel_Rarely,No,3,40,3,65,High
EMP0165,Research & Development,Healthcare Representative,3,58,Female,SharePoint,Read,Leaver,Yes,40,10,15,6,Travel_Rarely,No,3,40,3,65,High
EMP0165,Research & Development,Healthcare Representative,3,58,Female,ServiceNow,Read,Leaver,Yes,40,10,15,6,Travel_Rarely,No,3,40,3,65,High
EMP0165,Research & Development,Healthcare Representative,3,58,Female,Lab Systems,Read,Leaver,Yes,40,10,15,6,Travel_Rarely,No,3,40,3,65,High
EMP0167,Sales,Sales Representative,1,19,Male,Active Directory,Read,Leaver,Yes,0,0,0,0,Travel_Rarely,Yes,3,0,2,70,Critical
EMP0167,Sales,Sales Representative,1,19,Male,Salesforce,Read,Leaver,Yes,0,0,0,0,Travel_Rarely,Yes,3,0,2,70,Critical
EMP0167,Sales,Sales Representative,1,19,Male,SharePoint,Read,Leaver,Yes,0,0,0,0,Travel_Rarely,Yes,3,0,2,70,Critical
EMP0167,Sales,Sales Representative,1,19,Male,ServiceNow,Read,Leaver,Yes,0,0,0,0,Travel_Rarely,Yes,3,0,2,70,Critical
EMP0167,Sales,Sales Representative,1,19,Male,CRM Portal,Read,Leaver,Yes,0,0,0,0,Travel_Rarely,Yes,3,0,2,70,Critical
EMP0169,Research & Development,Laboratory Technician,1,22,Male,Active Directory,Read,Mover,No,2,1,2,1,Travel_Rarely,No,3,3,2,40,Medium
EMP0169,Research & Development,Laboratory Technician,1,22,Male,SAP,Read,Mover,No,2,1,2,1,Travel_Rarely,No,3,3,2,40,Medium
EMP0169,Research & Development,Laboratory Technician,1,22,Male,SharePoint,Read,Mover,No,2,1,2,1,Travel_Rarely,No,3,3,2,40,Medium
EMP0169,Research & Development,Laboratory Technician,1,22,Male,ServiceNow,Read,Mover,No,2,1,2,1,Travel_Rarely,No,3,3,2,40,Medium
EMP0169,Research & Development,Laboratory Technician,1,22,Male,Lab Systems,Read,Mover,No,2,1,2,1,Travel_Rarely,No,3,3,2,40,Medium
EMP0170,Research & Development,Manufacturing Director,2,49,Female,Active Directory,Write,Stable,No,15,11,5,11,Travel_Rarely,No,3,16,2,35,Medium
EMP0170,Research & Development,Manufacturing Director,2,49,Female,SAP,Write,Stable,No,15,11,5,11,Travel_Rarely,No,3,16,2,35,Medium
EMP0170,Research & Development,Manufacturing Director,2,49,Female,SharePoint,Write,Stable,No,15,11,5,11,Travel_Rarely,No,3,16,2,35,Medium
EMP0170,Research & Development,Manufacturing Director,2,49,Female,ServiceNow,Write,Stable,No,15,11,5,11,Travel_Rarely,No,3,16,2,35,Medium
EMP0170,Research & Development,Manufacturing Director,2,49,Female,Lab Systems,Write,Stable,No,15,11,5,11,Travel_Rarely,No,3,16,2,35,Medium
EMP0171,Research & Development,Research Scientist,1,43,Female,Active Directory,Write,Stable,No,3,2,1,2,Travel_Frequently,No,3,18,2,25,Low
EMP0171,Research & Development,Research Scientist,1,43,Female,SAP,Write,Stable,No,3,2,1,2,Travel_Frequently,No,3,18,2,25,Low
EMP0171,Research & Development,Research Scientist,1,43,Female,SharePoint,Write,Stable,No,3,2,1,2,Travel_Frequently,No,3,18,2,25,Low
EMP0171,Research & Development,Research Scientist,1,43,Female,ServiceNow,Write,Stable,No,3,2,1,2,Travel_Frequently,No,3,18,2,25,Low
EMP0171,Research & Development,Research Scientist,1,43,Female,Lab Systems,Write,Stable,No,3,2,1,2,Travel_Frequently,No,3,18,2,25,Low
EMP0174,Sales,Sales Executive,3,50,Female,Active Directory,Write,Stable,No,2,2,2,1,Travel_Frequently,No,3,16,3,35,Medium
EMP0174,Sales,Sales Executive,3,50,Female,Salesforce,Write,Stable,No,2,2,2,1,Travel_Frequently,No,3,16,3,35,Medium
EMP0174,Sales,Sales Executive,3,50,Female,SharePoint,Write,Stable,No,2,2,2,1,Travel_Frequently,No,3,16,3,35,Medium
EMP0174,Sales,Sales Executive,3,50,Female,ServiceNow,Write,Stable,No,2,2,2,1,Travel_Frequently,No,3,16,3,35,Medium
EMP0174,Sales,Sales Executive,3,50,Female,CRM Portal,Write,Stable,No,2,2,2,1,Travel_Frequently,No,3,16,3,35,Medium
EMP0175,Sales,Sales Executive,2,31,Female,Active Directory,Write,Leaver,Yes,2,2,2,2,Travel_Rarely,Yes,3,4,2,70,Critical
EMP0175,Sales,Sales Executive,2,31,Female,Salesforce,Write,Leaver,Yes,2,2,2,2,Travel_Rarely,Yes,3,4,2,70,Critical
EMP0175,Sales,Sales Executive,2,31,Female,SharePoint,Write,Leaver,Yes,2,2,2,2,Travel_Rarely,Yes,3,4,2,70,Critical
EMP0175,Sales,Sales Executive,2,31,Female,ServiceNow,Write,Leaver,Yes,2,2,2,2,Travel_Rarely,Yes,3,4,2,70,Critical
EMP0175,Sales,Sales Executive,2,31,Female,CRM Portal,Write,Leaver,Yes,2,2,2,2,Travel_Rarely,Yes,3,4,2,70,Critical
EMP0176,Sales,Sales Executive,3,41,Male,Active Directory,Write,Stable,No,9,7,0,7,Travel_Rarely,Yes,3,12,2,40,Medium
EMP0176,Sales,Sales Executive,3,41,Male,Salesforce,Write,Stable,No,9,7,0,7,Travel_Rarely,Yes,3,12,2,40,Medium
EMP0176,Sales,Sales Executive,3,41,Male,SharePoint,Write,Stable,No,9,7,0,7,Travel_Rarely,Yes,3,12,2,40,Medium
EMP0176,Sales,Sales Executive,3,41,Male,ServiceNow,Write,Stable,No,9,7,0,7,Travel_Rarely,Yes,3,12,2,40,Medium
EMP0176,Sales,Sales Executive,3,41,Male,CRM Portal,Write,Stable,No,9,7,0,7,Travel_Rarely,Yes,3,12,2,40,Medium
EMP0177,Human Resources,Human Resources,1,26,Female,Active Directory,Read,Stable,No,8,7,5,7,Travel_Rarely,No,4,8,3,20,Low
EMP0177,Human Resources,Human Resources,1,26,Female,Workday,Read,Stable,No,8,7,5,7,Travel_Rarely,No,4,8,3,20,Low
EMP0177,Human Resources,Human Resources,1,26,Female,SharePoint,Read,Stable,No,8,7,5,7,Travel_Rarely,No,4,8,3,20,Low
EMP0177,Human Resources,Human Resources,1,26,Female,ServiceNow,Read,Stable,No,8,7,5,7,Travel_Rarely,No,4,8,3,20,Low
EMP0177,Human Resources,Human Resources,1,26,Female,HR Portal,Read,Stable,No,8,7,5,7,Travel_Rarely,No,4,8,3,20,Low
EMP0178,Research & Development,Manufacturing Director,2,36,Male,Active Directory,Write,Stable,No,3,2,0,1,Travel_Rarely,No,4,7,0,30,Medium
EMP0178,Research & Development,Manufacturing Director,2,36,Male,SAP,Write,Stable,No,3,2,0,1,Travel_Rarely,No,4,7,0,30,Medium
EMP0178,Research & Development,Manufacturing Director,2,36,Male,SharePoint,Write,Stable,No,3,2,0,1,Travel_Rarely,No,4,7,0,30,Medium
EMP0178,Research & Development,Manufacturing Director,2,36,Male,ServiceNow,Write,Stable,No,3,2,0,1,Travel_Rarely,No,4,7,0,30,Medium
EMP0178,Research & Development,Manufacturing Director,2,36,Male,Lab Systems,Write,Stable,No,3,2,0,1,Travel_Rarely,No,4,7,0,30,Medium
EMP0179,Research & Development,Manufacturing Director,3,51,Male,Active Directory,Write,Leaver,Yes,4,2,0,3,Travel_Frequently,No,3,18,2,65,High
EMP0179,Research & Development,Manufacturing Director,3,51,Male,SAP,Write,Leaver,Yes,4,2,0,3,Travel_Frequently,No,3,18,2,65,High
